Date,Open,High,Low,Close,Volume,Volume MA,K-line,D-line,Crossover,Crossunder
2020-04-17T19:10:00Z,283.95,284.09,283.79,284,66648,69232.7,NaN,NaN,NaN,NaN
2020-04-17T19:15:00Z,284.02,284.5,283.98,284.48,59096,68420.75,NaN,NaN,NaN,NaN
2020-04-17T19:20:00Z,284.48,284.5,284.19,284.24,54715,68738.75,NaN,NaN,NaN,NaN
2020-04-17T19:25:00Z,284.24,284.67,284.24,284.62,132544,70096.8,NaN,NaN,NaN,NaN
2020-04-17T19:30:00Z,284.61,285.24,284.61,285.045,186021,75557.85,NaN,NaN,NaN,NaN
2020-04-17T19:35:00Z,285.06,285.48,285,285.42,156881,79295,NaN,NaN,NaN,NaN
2020-04-17T19:40:00Z,285.43,285.835,285.27,285.555,214587,85553.85,NaN,NaN,NaN,NaN
2020-04-17T19:45:00Z,285.56,286.16,285.45,286.02,320439,96393.4,NaN,NaN,NaN,NaN
2020-04-17T19:50:00Z,286.01,287.3,286.01,286.97,717833,128615.7,NaN,NaN,NaN,NaN
2020-04-17T19:55:00Z,286.97,287.1,286.17,286.72,1121548,181728.55,NaN,NaN,NaN,NaN
2020-04-20T13:30:00Z,282.61,282.985,282.23,282.41,236672,190241.6,NaN,NaN,NaN,NaN
2020-04-20T13:35:00Z,282.42,283.37,282.28,283.09,208017,198264,NaN,NaN,NaN,NaN
2020-04-20T13:40:00Z,283.11,283.31,282.82,282.91,139762,202259.25,NaN,NaN,NaN,NaN
2020-04-20T13:45:00Z,282.88,283.98,282.88,283.59,138984,204693.25,NaN,NaN,NaN,NaN
2020-04-20T13:50:00Z,283.61,283.78,283.24,283.33,86496,205680.15,NaN,NaN,NaN,NaN
2020-04-20T13:55:00Z,283.35,283.73,283.13,283.35,77651,206778.95,NaN,NaN,NaN,NaN
2020-04-20T14:00:00Z,283.28,283.53,282.87,283.4,83232,208073.55,NaN,NaN,NaN,NaN
2020-04-20T14:05:00Z,283.37,283.66,283.08,283.54,68623,209435.65,NaN,NaN,NaN,NaN
2020-04-20T14:10:00Z,283.45,284.08,283.43,283.87,124338,212780.25,NaN,NaN,NaN,NaN
2020-04-20T14:15:00Z,283.86,283.875,283.55,283.81,61401,212774.4,NaN,NaN,NaN,NaN
2020-04-20T14:20:00Z,283.8,283.9,283.41,283.7,67139,212798.95,NaN,NaN,NaN,NaN
2020-04-20T14:25:00Z,283.7,283.98,283.6,283.69,81655,213926.9,NaN,NaN,NaN,NaN
2020-04-20T14:30:00Z,283.69,284.17,283.6,283.84,93256,215853.95,NaN,NaN,NaN,NaN
2020-04-20T14:35:00Z,283.82,283.93,283.6,283.63,64000,212426.75,NaN,NaN,NaN,NaN
2020-04-20T14:40:00Z,283.62,284.43,283.54,284.31,84090,207330.2,NaN,NaN,NaN,NaN
2020-04-20T14:45:00Z,284.35,285.16,284.35,284.91,125717,205772,NaN,NaN,NaN,NaN
2020-04-20T14:50:00Z,284.88,285.23,284.88,285.1,67871,198436.2,NaN,NaN,NaN,NaN
2020-04-20T14:55:00Z,285.09,285.59,285.07,285.14,105353,187681.9,NaN,NaN,NaN,NaN
2020-04-20T15:00:00Z,285.14,285.44,285.09,285.21,68237,155202.1,NaN,NaN,NaN,NaN
2020-04-20T15:05:00Z,285.2,285.68,285.14,285.33,97694,104009.4,NaN,NaN,NaN,NaN
2020-04-20T15:10:00Z,285.31,285.53,284.85,284.87,112880,97819.8,NaN,NaN,NaN,NaN
2020-04-20T15:15:00Z,284.86,285.09,284.72,284.94,67080,90772.95,NaN,NaN,NaN,NaN
2020-04-20T15:20:00Z,284.96,285.59,284.89,285.4,40649,85817.3,NaN,NaN,NaN,NaN
2020-04-20T15:25:00Z,285.39,285.52,285.115,285.37,50151,81375.65,NaN,NaN,NaN,NaN
2020-04-20T15:30:00Z,285.38,285.38,285.02,285.34,47575,79429.6,NaN,NaN,NaN,NaN
2020-04-20T15:35:00Z,285.35,286.29,285.31,286.16,139402,82517.15,NaN,NaN,NaN,NaN
2020-04-20T15:40:00Z,286.16,286.22,285.97,286.01,67778,81744.45,NaN,NaN,NaN,NaN
2020-04-20T15:45:00Z,285.995,286.13,285.85,286.04,40634,80345,NaN,NaN,NaN,NaN
2020-04-20T15:50:00Z,286,286.11,285.83,285.88,30151,75635.65,NaN,NaN,NaN,NaN
2020-04-20T15:55:00Z,285.9,286.06,285.72,285.94,54312,75281.2,NaN,NaN,NaN,NaN
2020-04-20T16:00:00Z,285.95,286,285.47,285.54,46429,74245.7,NaN,NaN,NaN,NaN
2020-04-20T16:05:00Z,285.56,285.86,285.5,285.82,64945,73410.2,NaN,NaN,NaN,NaN
2020-04-20T16:10:00Z,285.87,285.89,285.19,285.24,45270,71010.9,NaN,NaN,NaN,NaN
2020-04-20T16:15:00Z,285.24,285.5,285.18,285.25,53454,70483.6,NaN,NaN,NaN,NaN
2020-04-20T16:20:00Z,285.255,285.45,285.14,285.39,73647,69961.45,NaN,NaN,NaN,NaN
2020-04-20T16:25:00Z,285.41,285.62,285.25,285.31,81451,67748.15,NaN,NaN,NaN,NaN
2020-04-20T16:30:00Z,285.28,285.775,285.28,285.76,48264,66767.8,NaN,NaN,NaN,NaN
2020-04-20T16:35:00Z,285.76,285.99,285.63,285.83,80000,65500.15,NaN,NaN,NaN,NaN
2020-04-20T16:40:00Z,285.83,285.92,285.68,285.705,39094,64043,NaN,NaN,NaN,NaN
2020-04-20T16:45:00Z,285.71,285.935,285.59,285.9,51202,61718.4,NaN,NaN,NaN,NaN
2020-04-20T16:50:00Z,285.92,285.95,285.47,285.485,36781,57913.45,NaN,NaN,NaN,NaN
2020-04-20T16:55:00Z,285.5,285.6,285.355,285.41,58479,57483.4,NaN,NaN,NaN,NaN
2020-04-20T17:00:00Z,285.41,285.45,284.6,284.69,92186,60060.25,NaN,NaN,NaN,NaN
2020-04-20T17:05:00Z,284.7,284.9,284.605,284.86,78826,61494,NaN,NaN,NaN,NaN
2020-04-20T17:10:00Z,284.88,284.93,284.46,284.485,47647,61497.6,NaN,NaN,NaN,NaN
2020-04-20T17:15:00Z,284.48,284.64,284.4,284.6,59859,57520.45,NaN,NaN,NaN,NaN
2020-04-20T17:20:00Z,284.54,284.57,284.11,284.11,39929,56128,NaN,NaN,NaN,NaN
2020-04-20T17:25:00Z,284.11,284.61,284.1,284.56,47681,56480.35,NaN,NaN,NaN,NaN
2020-04-20T17:30:00Z,284.58,284.63,284.2,284.41,45192,57232.4,NaN,NaN,NaN,NaN
2020-04-20T17:35:00Z,284.45,284.54,284.11,284.49,53233,57178.45,NaN,NaN,NaN,NaN
2020-04-20T17:40:00Z,284.47,284.8,284.47,284.66,50881,57401.05,NaN,NaN,NaN,NaN
2020-04-20T17:45:00Z,284.7,284.83,284.49,284.57,31307,55719.15,NaN,NaN,NaN,NaN
2020-04-20T17:50:00Z,284.61,285.02,284.6,284.91,43172,55614.25,NaN,NaN,NaN,NaN
2020-04-20T17:55:00Z,284.93,284.96,284.69,284.84,30520,54467.55,NaN,NaN,NaN,NaN
2020-04-20T18:00:00Z,284.8,285.13,284.59,284.99,50955,53332.95,NaN,NaN,NaN,NaN
2020-04-20T18:05:00Z,285.02,285.08,284.82,284.83,40830,51301.9,NaN,NaN,NaN,NaN
2020-04-20T18:10:00Z,284.89,284.95,283.94,283.99,75689,52673.15,NaN,NaN,NaN,NaN
2020-04-20T18:15:00Z,284.01,284.18,283.57,283.67,90531,53199.7,NaN,NaN,NaN,NaN
2020-04-20T18:20:00Z,283.66,283.76,283.26,283.29,96113,56050.65,NaN,NaN,NaN,NaN
2020-04-20T18:25:00Z,283.28,283.42,282.56,282.625,109667,58973.9,NaN,NaN,NaN,NaN
2020-04-20T18:30:00Z,282.64,283.51,282.62,283.2,161093,65189.5,NaN,NaN,NaN,NaN
2020-04-20T18:35:00Z,283.2,283.58,283.09,283.29,89855,66758.3,NaN,NaN,NaN,NaN
2020-04-20T18:40:00Z,283.31,283.46,282.95,283.25,67627,65530.35,NaN,NaN,NaN,NaN
2020-04-20T18:45:00Z,283.29,283.62,282.89,283.55,95752,66376.65,NaN,NaN,NaN,NaN
2020-04-20T18:50:00Z,283.54,283.55,282.58,282.63,83743,68181.45,NaN,NaN,NaN,NaN
2020-04-20T18:55:00Z,282.63,282.69,281.66,281.72,178199,74098.45,NaN,NaN,NaN,NaN
2020-04-20T19:00:00Z,281.7,282.6,281.69,282.08,122756,78239.8,NaN,NaN,NaN,NaN
2020-04-20T19:05:00Z,282.075,282.11,281.35,281.92,131202,82415.85,NaN,NaN,NaN,NaN
2020-04-20T19:10:00Z,281.95,282.34,281.74,282.1,83134,84312.95,NaN,NaN,NaN,NaN
2020-04-20T19:15:00Z,282.08,282.38,281.57,281.57,85137,85908.15,NaN,NaN,NaN,NaN
2020-04-20T19:20:00Z,281.58,282.23,281.57,282.2,130608,89894.5,NaN,NaN,NaN,NaN
2020-04-20T19:25:00Z,282.15,282.47,281.72,282.44,94590,93058.65,NaN,NaN,NaN,NaN
2020-04-20T19:30:00Z,282.45,283.04,282.14,282.93,135295,97664.8,NaN,NaN,NaN,NaN
2020-04-20T19:35:00Z,282.925,282.98,282.23,282.23,127693,102523.45,NaN,NaN,NaN,NaN
2020-04-20T19:40:00Z,282.23,282.61,281.94,282.38,121984,106074.9,NaN,NaN,NaN,NaN
2020-04-20T19:45:00Z,282.36,282.69,282.12,282.64,187703,113418.55,NaN,NaN,NaN,NaN
2020-04-20T19:50:00Z,282.65,282.77,281.5,282.13,319791,125623.65,NaN,NaN,NaN,NaN
2020-04-20T19:55:00Z,282.14,282.5,281.5,281.6,428651,142529.65,NaN,NaN,NaN,NaN
2020-04-21T13:30:00Z,276.73,277.29,276.6,276.66,300523,152750.15,NaN,NaN,NaN,NaN
2020-04-21T13:35:00Z,276.66,276.71,275.35,275.5,155777,155055.65,NaN,NaN,NaN,NaN
2020-04-21T13:40:00Z,275.47,276.32,275.36,275.87,104477,152224.85,NaN,NaN,NaN,NaN
2020-04-21T13:45:00Z,275.84,277.1,275.63,276.85,167426,156103.4,NaN,NaN,NaN,NaN
2020-04-21T13:50:00Z,276.9,277.16,276.22,277.09,138887,159666.4,NaN,NaN,NaN,NaN
2020-04-21T13:55:00Z,277.09,278.04,276.93,277.66,182364,163997,NaN,NaN,NaN,NaN
2020-04-21T14:00:00Z,277.69,277.8,276.98,277.64,126437,166131.7,NaN,NaN,NaN,NaN
2020-04-21T14:05:00Z,277.68,277.73,276.91,276.93,96311,162037.3,NaN,NaN,NaN,NaN
2020-04-21T14:10:00Z,276.87,277.19,276.44,276.51,91409,160469.95,NaN,NaN,NaN,NaN
2020-04-21T14:15:00Z,276.45,276.775,276,276.17,58629,156841.3,NaN,NaN,NaN,NaN
2020-04-21T14:20:00Z,276.22,276.97,276.09,276.94,102399,157804.55,NaN,NaN,NaN,NaN
2020-04-21T14:25:00Z,276.92,277.13,276.38,276.89,104528,158774.1,NaN,NaN,NaN,NaN
2020-04-21T14:30:00Z,276.94,277.06,276.1,276.26,87352,156611.3,NaN,NaN,NaN,NaN
2020-04-21T14:35:00Z,276.27,276.31,275.74,275.85,113828,157573.2,NaN,NaN,NaN,NaN
2020-04-21T14:40:00Z,275.83,276.095,275.52,275.85,92510,155433.95,NaN,NaN,NaN,NaN
2020-04-21T14:45:00Z,275.79,275.96,274.8,274.89,105393,154318.95,NaN,NaN,NaN,NaN
2020-04-21T14:50:00Z,274.85,275.15,274.54,274.68,189029,157671.2,NaN,NaN,NaN,NaN
2020-04-21T14:55:00Z,274.7,274.99,274.11,274.22,158682,156220.15,NaN,NaN,NaN,NaN
2020-04-21T15:00:00Z,274.17,274.36,273.67,273.75,154249,147943.05,NaN,NaN,NaN,NaN
2020-04-21T15:05:00Z,273.78,274.05,273.52,273.98,164992,134760.1,NaN,NaN,NaN,NaN
2020-04-21T15:10:00Z,273.91,273.94,272.92,272.98,144315,126949.7,NaN,NaN,NaN,NaN
2020-04-21T15:15:00Z,272.99,273.5,272.69,273.5,154052,126863.45,NaN,NaN,NaN,NaN
2020-04-21T15:20:00Z,273.5,274,273.4,273.4,130533,128166.25,NaN,NaN,NaN,NaN
2020-04-21T15:25:00Z,273.42,273.64,272.56,272.88,133809,126485.4,NaN,NaN,NaN,NaN
2020-04-21T15:30:00Z,272.83,273.88,272.78,273.16,200324,129557.25,NaN,NaN,NaN,NaN
2020-04-21T15:35:00Z,273.16,273.16,272.29,272.67,128967,126887.4,NaN,NaN,NaN,NaN
2020-04-21T15:40:00Z,272.66,272.76,272.14,272.23,102084,125669.75,NaN,NaN,NaN,NaN
2020-04-21T15:45:00Z,272.24,272.96,272.19,272.96,125753,127141.85,NaN,NaN,NaN,NaN
2020-04-21T15:50:00Z,272.92,273.33,272.59,273.205,108677,128005.25,NaN,NaN,NaN,NaN
2020-04-21T15:55:00Z,273.17,273.68,272.93,273.61,111889,130668.25,NaN,NaN,NaN,NaN
2020-04-21T16:00:00Z,273.6,273.69,273.03,273.08,104859,130791.25,NaN,NaN,NaN,NaN
2020-04-21T16:05:00Z,273.1,273.48,273.03,273.3,84492,129789.45,NaN,NaN,NaN,NaN
2020-04-21T16:10:00Z,273.41,273.85,273.18,273.55,107186,130781.15,NaN,NaN,NaN,NaN
2020-04-21T16:15:00Z,273.56,273.69,273.16,273.38,62300,128204.75,NaN,NaN,NaN,NaN
2020-04-21T16:20:00Z,273.38,273.49,272.82,272.82,62771,126717.8,NaN,NaN,NaN,NaN
2020-04-21T16:25:00Z,272.87,273.32,272.87,272.97,65017,124699,NaN,NaN,NaN,NaN
2020-04-21T16:30:00Z,272.97,273.09,272.39,272.43,82904,119392.75,NaN,NaN,NaN,NaN
2020-04-21T16:35:00Z,272.45,272.62,272.26,272.38,91723,116044.8,NaN,NaN,NaN,NaN
2020-04-21T16:40:00Z,272.41,272.64,272.14,272.18,82828,112473.75,NaN,NaN,NaN,NaN
2020-04-21T16:45:00Z,272.19,272.69,272.02,272.68,108015,109624.9,NaN,NaN,NaN,NaN
2020-04-21T16:50:00Z,272.68,273.49,272.62,273.3,164931,110655.7,NaN,NaN,NaN,NaN
2020-04-21T16:55:00Z,273.41,273.48,273.08,273.4,62993,106102.75,NaN,NaN,NaN,NaN
2020-04-21T17:00:00Z,273.41,273.84,273.23,273.78,116918,105422,NaN,NaN,NaN,NaN
2020-04-21T17:05:00Z,273.78,273.83,273.48,273.66,84822,102972.65,NaN,NaN,NaN,NaN
2020-04-21T17:10:00Z,273.68,273.94,273.42,273.45,94449,97678.9,NaN,NaN,NaN,NaN
2020-04-21T17:15:00Z,273.47,273.95,273.36,273.78,106764,96568.75,NaN,NaN,NaN,NaN
2020-04-21T17:20:00Z,273.82,274.62,273.72,274.25,176081,100268.6,NaN,NaN,NaN,NaN
2020-04-21T17:25:00Z,274.27,274.5,274.08,274.47,116195,99790.7,NaN,NaN,NaN,NaN
2020-04-21T17:30:00Z,274.49,274.49,274.1,274.405,75501,98131.9,NaN,NaN,NaN,NaN
2020-04-21T17:35:00Z,274.38,275,274.21,274.94,125235,98799.2,NaN,NaN,NaN,NaN
2020-04-21T17:40:00Z,274.95,274.95,274.46,274.81,138962,100504.35,NaN,NaN,NaN,NaN
2020-04-21T17:45:00Z,274.8,274.87,273.79,273.85,199063,106232.9,NaN,NaN,NaN,NaN
2020-04-21T17:50:00Z,273.88,274.29,273.82,274.29,108548,106301,NaN,NaN,NaN,NaN
2020-04-21T17:55:00Z,274.295,274.36,273.72,274.01,111505,108761.25,NaN,NaN,NaN,NaN
2020-04-21T18:00:00Z,274.03,274.3,273.57,274.22,95217,110383.55,NaN,NaN,NaN,NaN
2020-04-21T18:05:00Z,274.22,274.81,273.95,274.56,119358,113100.6,NaN,NaN,NaN,NaN
2020-04-21T18:10:00Z,274.49,274.81,274.33,274.73,62193,112065.05,NaN,NaN,NaN,NaN
2020-04-21T18:15:00Z,274.72,274.92,274.11,274.33,83051,111631.45,NaN,NaN,NaN,NaN
2020-04-21T18:20:00Z,274.3,275.66,274.06,275.35,167434,115861.75,NaN,NaN,NaN,NaN
2020-04-21T18:25:00Z,275.38,275.69,274.91,274.93,88768,114899.4,NaN,NaN,NaN,NaN
2020-04-21T18:30:00Z,275.04,275.13,274.48,274.49,50243,109165,NaN,NaN,NaN,NaN
2020-04-21T18:35:00Z,274.51,274.67,273.86,274.09,68094,109420.05,NaN,NaN,NaN,NaN
2020-04-21T18:40:00Z,274.06,274.06,273.3,273.54,135474,110347.85,NaN,NaN,NaN,NaN
2020-04-21T18:45:00Z,273.54,273.78,273.26,273.44,83399,110276.7,NaN,NaN,NaN,NaN
2020-04-21T18:50:00Z,273.43,273.91,273.28,273.83,80975,109603,NaN,NaN,NaN,NaN
2020-04-21T18:55:00Z,273.83,273.83,273.26,273.49,44842,106506.9,NaN,NaN,NaN,NaN
2020-04-21T19:00:00Z,273.49,274.07,273.49,274.07,72405,101323.1,NaN,NaN,NaN,NaN
2020-04-21T19:05:00Z,274.085,274.09,272.59,272.93,130164,102021.55,NaN,NaN,NaN,NaN
2020-04-21T19:10:00Z,272.94,273.96,272.94,273.92,105579,103525.45,NaN,NaN,NaN,NaN
2020-04-21T19:15:00Z,273.94,274.57,273.81,274.5,124132,103470.3,NaN,NaN,NaN,NaN
2020-04-21T19:20:00Z,274.45,274.79,274.28,274.28,94262,101235.3,NaN,NaN,NaN,NaN
2020-04-21T19:25:00Z,274.33,274.65,274.12,274.285,113593,96961.8,NaN,NaN,NaN,NaN
2020-04-21T19:30:00Z,274.28,274.56,273.73,274.35,234005,103234.65,NaN,NaN,NaN,NaN
2020-04-21T19:35:00Z,274.3,275.5,274.24,274.91,302847,112801.75,NaN,NaN,NaN,NaN
2020-04-21T19:40:00Z,274.94,275.01,274.31,274.4,160701,116075.95,NaN,NaN,NaN,NaN
2020-04-21T19:45:00Z,274.4,274.53,273.49,273.49,293392,124777.65,NaN,NaN,NaN,NaN
2020-04-21T19:50:00Z,273.45,273.69,272.65,272.77,578089,150572.45,NaN,NaN,NaN,NaN
2020-04-21T19:55:00Z,272.76,273.73,272.73,273.02,650939,178966.85,NaN,NaN,NaN,NaN
2020-04-22T13:30:00Z,278.35,278.895,277.53,278,245600,182875.15,NaN,NaN,NaN,NaN
2020-04-22T13:35:00Z,278,278.47,277.77,278.37,129532,184913.35,NaN,NaN,NaN,NaN
2020-04-22T13:40:00Z,278.36,278.73,278.01,278.105,87296,186766,NaN,NaN,NaN,NaN
2020-04-22T13:45:00Z,278.1,278.47,277.19,277.19,132799,190001.25,NaN,NaN,NaN,NaN
2020-04-22T13:50:00Z,277.21,277.59,277.05,277.3,87790,187617.05,NaN,NaN,NaN,NaN
2020-04-22T13:55:00Z,277.27,277.865,277.23,277.81,80547,187474.45,NaN,NaN,NaN,NaN
2020-04-22T14:00:00Z,277.81,278.155,277.23,277.26,115314,189191.4,NaN,NaN,NaN,NaN
2020-04-22T14:05:00Z,277.23,277.705,277.23,277.47,53261,189612.35,NaN,NaN,NaN,NaN
2020-04-22T14:10:00Z,277.43,278.04,276.92,276.98,84831,190233.65,NaN,NaN,NaN,NaN
2020-04-22T14:15:00Z,277.02,277.495,276.92,277.46,74365,187443.7,NaN,NaN,NaN,NaN
2020-04-22T14:20:00Z,277.46,278.02,277.41,277.96,70676,185698.55,NaN,NaN,NaN,NaN
2020-04-22T14:25:00Z,277.95,278.22,277.65,277.7,74748,183229.35,NaN,NaN,NaN,NaN
2020-04-22T14:30:00Z,277.75,278.22,277.7,277.9,79146,182473.55,NaN,NaN,NaN,NaN
2020-04-22T14:35:00Z,277.9,278.53,277.865,278.35,70387,180313.25,NaN,NaN,NaN,NaN
2020-04-22T14:40:00Z,278.36,278.67,278.32,278.34,93161,173271.05,NaN,NaN,NaN,NaN
2020-04-22T14:45:00Z,278.35,278.47,278.01,278.14,79424,162099.9,NaN,NaN,NaN,NaN
2020-04-22T14:50:00Z,278.14,278.28,277.57,277.67,103120,159220.85,NaN,NaN,NaN,NaN
2020-04-22T14:55:00Z,277.69,277.82,277.45,277.57,81580,148630.25,NaN,NaN,NaN,NaN
2020-04-22T15:00:00Z,277.625,277.96,277.27,277.82,87954,124123.5,NaN,NaN,NaN,NaN
2020-04-22T15:05:00Z,277.8,278.09,277.575,277.74,45952,93874.15,NaN,NaN,NaN,NaN
2020-04-22T15:10:00Z,277.84,278.08,277.58,278.06,48503,84019.3,NaN,NaN,NaN,NaN
2020-04-22T15:15:00Z,278.06,278.6,278.045,278.34,131022,84093.8,NaN,NaN,NaN,NaN
2020-04-22T15:20:00Z,278.34,278.46,278.17,278.41,45635,82010.75,NaN,NaN,NaN,NaN
2020-04-22T15:25:00Z,278.4,278.64,278.05,278.25,49401,77840.85,NaN,NaN,NaN,NaN
2020-04-22T15:30:00Z,278.22,278.77,278.22,278.56,64351,76668.9,NaN,NaN,NaN,NaN
2020-04-22T15:35:00Z,278.54,278.54,278.25,278.42,41693,74726.2,NaN,NaN,NaN,NaN
2020-04-22T15:40:00Z,278.42,279,278.22,278.78,87690,73345,NaN,NaN,NaN,NaN
2020-04-22T15:45:00Z,278.79,278.84,278.56,278.78,88838,75123.85,NaN,NaN,NaN,NaN
2020-04-22T15:50:00Z,278.78,279.04,278.75,278.98,51565,73460.55,NaN,NaN,NaN,NaN
2020-04-22T15:55:00Z,278.95,278.955,278.47,278.68,93024,74393.5,NaN,NaN,NaN,NaN
2020-04-22T16:00:00Z,278.7,279.15,278.69,278.9,74425,74580.95,NaN,NaN,NaN,NaN
2020-04-22T16:05:00Z,278.89,278.94,278.39,278.42,56450,73666.05,NaN,NaN,NaN,NaN
2020-04-22T16:10:00Z,278.42,278.6,278.38,278.52,39053,71661.4,NaN,NaN,NaN,NaN
2020-04-22T16:15:00Z,278.53,278.76,278.49,278.76,41769,70230.5,NaN,NaN,NaN,NaN
2020-04-22T16:20:00Z,278.77,278.87,278.56,278.85,45394,67842.15,NaN,NaN,NaN,NaN
2020-04-22T16:25:00Z,278.82,278.95,278.6,278.87,50743,66408.1,NaN,NaN,NaN,NaN
2020-04-22T16:30:00Z,278.86,278.98,278.71,278.79,39244,63214.3,NaN,NaN,NaN,NaN
2020-04-22T16:35:00Z,278.77,279.02,278.55,279,46005,61435.55,NaN,NaN,NaN,NaN
2020-04-22T16:40:00Z,279.02,279.29,279,279,54689,59772.3,NaN,NaN,NaN,NaN
2020-04-22T16:45:00Z,279,279.09,278.8,278.85,44635,59706.45,NaN,NaN,NaN,NaN
2020-04-22T16:50:00Z,278.86,278.9,278.44,278.46,64556,60509.1,NaN,NaN,NaN,NaN
2020-04-22T16:55:00Z,278.475,278.58,278.32,278.58,37596,55837.8,NaN,NaN,NaN,NaN
2020-04-22T17:00:00Z,278.62,278.72,278.38,278.43,57776,56444.85,NaN,NaN,NaN,NaN
2020-04-22T17:05:00Z,278.43,278.49,278.22,278.39,36343,55791.95,NaN,NaN,NaN,NaN
2020-04-22T17:10:00Z,278.4,278.65,278.35,278.59,38573,54503.05,NaN,NaN,NaN,NaN
2020-04-22T17:15:00Z,278.6,278.79,278.54,278.73,32554,54046.1,NaN,NaN,NaN,NaN
2020-04-22T17:20:00Z,278.74,278.96,278.74,278.89,32805,51301.85,NaN,NaN,NaN,NaN
2020-04-22T17:25:00Z,278.89,279.24,278.86,279.22,43202,49020.05,NaN,NaN,NaN,NaN
2020-04-22T17:30:00Z,279.24,279.38,278.925,278.97,35264,48205,NaN,NaN,NaN,NaN
2020-04-22T17:35:00Z,278.99,279.13,278.84,278.87,25599,44833.75,NaN,NaN,NaN,NaN
2020-04-22T17:40:00Z,278.88,279.24,278.84,279.19,40295,43127.25,NaN,NaN,NaN,NaN
2020-04-22T17:45:00Z,279.21,279.29,279.05,279.25,33142,41961.85,NaN,NaN,NaN,NaN
2020-04-22T17:50:00Z,279.26,279.5,279.04,279.31,44626,42240.5,NaN,NaN,NaN,NaN
2020-04-22T17:55:00Z,279.34,279.34,279.16,279.27,23722,41338.15,NaN,NaN,NaN,NaN
2020-04-22T18:00:00Z,279.25,279.44,279.11,279.28,44407,41288.8,NaN,NaN,NaN,NaN
2020-04-22T18:05:00Z,279.24,279.44,279.02,279.25,49692,41236.25,NaN,NaN,NaN,NaN
2020-04-22T18:10:00Z,279.22,279.26,279.06,279.17,35224,41035.25,NaN,NaN,NaN,NaN
2020-04-22T18:15:00Z,279.165,279.17,278.97,279.04,20385,39754.25,NaN,NaN,NaN,NaN
2020-04-22T18:20:00Z,279.05,279.5,279.05,279.48,48836,39461.6,NaN,NaN,NaN,NaN
2020-04-22T18:25:00Z,279.49,279.51,279.23,279.23,62352,40347.45,NaN,NaN,NaN,NaN
2020-04-22T18:30:00Z,279.27,279.85,279.27,279.75,109703,42604.8,NaN,NaN,NaN,NaN
2020-04-22T18:35:00Z,279.765,279.765,279.54,279.71,79516,44700.8,NaN,NaN,NaN,NaN
2020-04-22T18:40:00Z,279.75,279.92,279.7,279.895,49861,44305.05,NaN,NaN,NaN,NaN
2020-04-22T18:45:00Z,279.85,280.085,279.79,280,88331,46904.45,NaN,NaN,NaN,NaN
2020-04-22T18:50:00Z,280.015,280.23,279.71,279.72,140584,52005,NaN,NaN,NaN,NaN
2020-04-22T18:55:00Z,279.74,280.145,279.69,280.02,50430,52898.8,NaN,NaN,NaN,NaN
2020-04-22T19:00:00Z,280.05,280.34,279.81,280.3,88642,55690.65,NaN,NaN,NaN,NaN
2020-04-22T19:05:00Z,280.295,280.31,279.91,280.08,46766,55868.85,NaN,NaN,NaN,NaN
2020-04-22T19:10:00Z,280.09,280.14,279.86,279.86,36051,55908.2,NaN,NaN,NaN,NaN
2020-04-22T19:15:00Z,279.87,280.04,279.72,280.01,61457,57701.1,NaN,NaN,NaN,NaN
2020-04-22T19:20:00Z,280,280.38,279.9,280.11,66599,59016.3,NaN,NaN,NaN,NaN
2020-04-22T19:25:00Z,280.12,280.295,279.96,279.97,44012,59559.8,NaN,NaN,NaN,NaN
2020-04-22T19:30:00Z,279.97,280.35,279.89,280.07,76569,61156.95,NaN,NaN,NaN,NaN
2020-04-22T19:35:00Z,280.08,280.285,279.98,280.185,117882,65864.95,NaN,NaN,NaN,NaN
2020-04-22T19:40:00Z,280.2,280.515,280.1,280.39,153605,71324.85,NaN,NaN,NaN,NaN
2020-04-22T19:45:00Z,280.39,280.45,279.845,280.37,240829,80881.7,NaN,NaN,NaN,NaN
2020-04-22T19:50:00Z,280.38,280.99,280.04,280.34,572747,107757.85,NaN,NaN,NaN,NaN
2020-04-22T19:55:00Z,280.35,280.35,279.08,279.17,670776,140277.4,NaN,NaN,NaN,NaN
2020-04-23T13:30:00Z,280.49,281.74,280.17,281.6,198451,147758.15,NaN,NaN,NaN,NaN
2020-04-23T13:35:00Z,281.63,282.27,281.63,282,181970,153739.05,NaN,NaN,NaN,NaN
2020-04-23T13:40:00Z,282.01,282.38,281.83,281.91,125110,154509.4,NaN,NaN,NaN,NaN
2020-04-23T13:45:00Z,281.95,282.18,281.45,281.61,121129,156590.05,NaN,NaN,NaN,NaN
2020-04-23T13:50:00Z,281.65,281.665,281.13,281.21,115744,159884.2,NaN,NaN,NaN,NaN
2020-04-23T13:55:00Z,281.175,281.51,281.04,281.51,98129,160374.1,NaN,NaN,NaN,NaN
2020-04-23T14:00:00Z,281.51,281.85,281.02,281.39,127914,159740.6,NaN,NaN,NaN,NaN
2020-04-23T14:05:00Z,281.42,281.91,281.4,281.9,96691,162053.65,NaN,NaN,NaN,NaN
2020-04-23T14:10:00Z,281.905,281.96,281.61,281.81,92478,162245.45,NaN,NaN,NaN,NaN
2020-04-23T14:15:00Z,281.84,282.32,281.44,282.25,109282,165371.25,NaN,NaN,NaN,NaN
